dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	x6	y6	x5	y5	x4	y4	x3	y3	x15	y15	x14	y14	x13	y13	x12	y12	x11	y11
passiflora	mucronata		left	6	15	20	59.39468312	294.7474441	59.38529079	280.6439622	57.16166517	247.6841236	10.42275306	209.999587	428.4094162	190.7247203	442.588554	144.0016533	477.2391203	45.61619282	481.0124531	-37.68796626	-171.7928544	-1735.011722
passiflora	mucronata		left	7	14	20	-11.61830032	394.3731568	-7.444257242	377.9871527	0.41808601	170.7566494	-32.79180671	260.8340587	436.1124927	93.82686384	455.4951989	-8.300019009	453.2665141	-145.5405045	440.4211294	-236.453754	149.8622186	-1723.62225
passiflora	mucronata		left	8	13	20	14.10814216	406.1266658	16.78674619	382.4577602	4.354895601	182.34681	-21.11807735	170.8319055	431.9893485	158.6610191	449.4455638	65.62807232	466.4078993	-87.17094616	464.9650793	-214.3420699	9.063339836	-1741.866424
passiflora	mucronata		left	9	12	20	-23.87730537	301.0233656	-20.35631423	288.2097582	-6.669563365	161.3247611	-52.23797147	210.2495158	377.0109559	205.7423019	446.8479275	64.05536197	484.0941003	-132.491602	493.5037416	-219.7250375	132.8506827	-1770.08264
passiflora	mucronata		left	10	11	20	13.11144889	331.3510182	12.0415396	313.3405883	10.39842932	199.9561035	-18.37768089	180.4811583	402.8977425	157.112637	411.8423759	68.00992669	406.6072548	-52.58960649	399.7510315	-139.5467629	61.61142949	-1809.307331
passiflora	mucronata		left	11	10	20	54.62368478	265.1560939	56.18629233	249.0468	53.76273729	201.1074187	6.914599707	205.6209094	361.4385172	186.7415035	397.503357	138.6536062	445.5525007	52.39155668	449.6204435	-16.22549043	-97.23261463	-1791.973483
passiflora	mucronata		left	12	9	20	38.35053802	303.8513865	42.70754998	284.8547826	41.31417466	246.6749121	-3.49369236	193.7670067	380.2256349	168.8040235	393.2197094	126.3113626	394.5671838	39.59930178	397.4351099	-33.09565568	-120.3952326	-1812.438003
passiflora	mucronata		left	13	8	20	11.81358216	318.7592456	14.22541518	297.4535709	11.59873537	266.1128133	-25.30437935	248.988109	403.0433931	137.0689183	414.0646536	49.52340452	433.3294847	-51.95899808	414.1541528	-157.3655815	83.99205853	-1804.383064
passiflora	mucronata		left	14	7	20	27.22129502	374.269439	28.51688583	354.8496034	29.76622122	316.4954757	-9.68287953	239.0817367	425.541653	227.9064605	442.1740017	140.0070168	451.1707534	-136.1459889	446.2770284	-254.140178	-31.05902164	-1764.591457
passiflora	mucronata		left	15	6	20	-0.339850801	359.8114975	3.149797838	343.4336368	-5.511799275	310.2916827	-45.70839117	296.0710815	426.9415178	131.8247756	448.005507	23.71634671	463.6703482	-185.0096076	461.9446467	-301.2284209	166.1291761	-1732.637719
passiflora	mucronata		left	16	5	20	24.20038311	402.2912756	28.8878453	382.1251013	30.31676046	352.8820529	-18.16862644	308.6307088	447.7666627	209.2856407	478.4465181	124.1748423	464.4157515	-195.642847	443.3283292	-313.3255522	-32.40725929	-1686.635769
passiflora	mucronata		left	17	4	20	44.71919898	375.4452902	40.93173811	357.9956903	26.53427183	307.4476394	-13.66566825	285.339645	315.4080609	223.0495537	367.9939737	65.46231511	411.4831603	-112.9900582	419.6841711	-254.091612	-2.179176109	-1797.840367
passiflora	mucronata		left	18	3	20	13.25123142	461.0958066	14.686494	426.6305993	23.76594771	270.7831813	-27.89787211	184.9086336	383.7344116	193.7058837	420.9720746	73.26777431	454.3788214	-231.4602029	446.6208413	-376.7881783	69.10058218	-1702.155872
passiflora	mucronata		left	19	2	20	71.76023014	583.5155897	70.88855258	554.6209769	59.35655818	364.0908681	-35.28429333	70.98864085	418.3083569	236.6164596	465.415626	93.8029557	484.5430445	-337.3755575	463.7715956	-429.2958444	7.396223822	-1454.108845
passiflora	mucronata		left	20	1	20	14.49558524	540.2110183	14.3454797	509.5641842	7.136699663	80.53198841	-21.14487015	42.36411212	330.3834338	271.5196913	355.6752099	116.625589	335.5308745	-241.8523076	319.7571408	-333.7177573	50.99447494	-1706.944868
passiflora	nitida		left	1	8	8	-7.295936203	542.009477	-7.760698782	457.3140485	26.9308019	214.1336304	-90.28190154	224.4618867	357.7468333	124.9265097	400.7790379	-7.238728119	489.2085053	-320.2808672	500.9159835	-435.6593431	147.984477	-1587.869001
passiflora	nitida		left	2	7	8	31.24735607	486.3728007	34.30319444	462.4403412	34.58573404	366.8884143	-46.27156694	207.7094741	399.8935607	149.8755891	446.4368525	67.2840771	500.2160503	-216.7479357	508.8244154	-326.0735866	-35.5316638	-1590.795079
passiflora	nitida		left	3	6	8	7.193186018	562.5711564	8.77936089	544.1237051	10.11775096	269.2019127	-23.88551423	394.5050621	416.2235861	20.02320391	451.1201109	-94.05297767	484.7031568	-322.5312601	503.6229568	-412.8933099	86.11598383	-1360.317752
passiflora	nitida		left	4	5	8	-20.1193689	507.5798813	-18.57474334	491.4523214	-8.200074321	165.969538	-52.89975604	403.2113688	436.6621717	44.35243494	487.0515384	-84.58211536	535.5197591	-291.9467603	547.604397	-416.5088655	63.77201598	-1360.088108
passiflora	nitida		left	5	4	8	10.88269816	562.0921597	9.689983329	540.1227614	9.432478508	275.0684426	-23.3762163	335.0501704	469.320866	69.01592117	499.4169671	-44.66291294	497.5909911	-402.9859637	488.5834457	-512.9209645	40.43286439	-1113.246452
passiflora	nitida		left	6	3	8	44.93481475	515.5092108	40.94849808	487.0937241	21.15330077	351.8523736	-25.89810206	278.7040464	425.902716	186.484762	494.9538685	48.33104603	551.9862689	-349.4574431	548.9175834	-503.2693137	-57.06510547	-1226.35086
passiflora	nitida		left	7	2	8	-31.54271622	579.4970888	-29.78732607	549.5398811	-3.288800382	260.911362	-55.55218354	368.6595888	448.4382459	26.32210174	490.7638602	-94.98063988	531.6914345	-402.2480078	547.183176	-556.3814254	72.61835641	-1131.417988
passiflora	nitida		left	8	1	8	-26.34294132	528.6733627	-27.28222546	493.3287225	64.54315971	-95.62279537	-46.394045	304.1905978	671.1261321	11.08263967	645.8879726	-103.9065248	608.0565053	-286.2573514	520.3031575	-466.4168869	70.96723113	-876.2064869
passiflora	nitida		left	1	10	10	100.9386138	493.7702219	92.87497555	442.050842	72.89074192	313.8739402	-25.01189042	158.6856344	256.9359316	282.8746746	354.7916997	157.0556008	479.2698435	-152.577858	538.1358391	-306.8686865	-133.066504	-1598.069017
passiflora	nitida		left	2	9	10	93.52769723	580.8371132	95.78981563	556.5723177	83.50830559	369.303239	22.0835993	221.412138	433.4068667	194.6209157	470.6118883	64.24462211	482.351136	-287.5464901	472.5782331	-444.9325399	-139.794826	-1184.557625
passiflora	nitida		left	3	8	10	82.51664243	556.5624196	79.69158135	539.0265026	62.90162076	378.6892014	11.46304911	258.9501374	397.9775288	165.2479784	438.1329825	80.06359337	471.3421339	-346.0815501	469.4934753	-446.3871881	-116.9424459	-1181.007029
passiflora	nitida		left	4	7	10	-35.62588645	519.1815094	-32.7535591	501.6301898	-15.48558422	274.1735508	-65.64480961	432.1316804	432.0129631	47.81568279	468.7729899	-60.6473277	522.7664016	-467.6698398	498.2439576	-555.7968277	67.73666531	-1125.7185
passiflora	nitida		left	5	6	10	-95.49966023	480.3311718	-92.59747156	453.8341553	-35.43105618	161.0558764	-123.3084795	391.477655	491.1550072	16.65524996	534.8225421	-68.65992387	612.1935499	-406.8484609	612.3416575	-553.1342784	170.4049973	-1257.967614
passiflora	nitida		left	6	5	10	-68.40418149	470.5533353	-63.90138832	442.2154324	-17.40275359	62.68749974	-110.5717712	445.7280086	479.1226363	-26.925971	545.7650008	-116.8774245	575.6061867	-348.2944397	575.5543673	-496.9280428	204.5293459	-1225.656337
passiflora	nitida		left	7	4	10	15.4970753	610.6078789	9.337189518	568.968425	10.38058707	299.8935864	-39.01853483	421.5776974	443.5560337	21.52689022	471.3241135	-140.5291835	493.8328215	-402.5672984	479.0254197	-507.2641646	47.51734811	-1090.881101
passiflora	nitida		left	8	3	10	103.1655066	534.8544503	93.53226587	507.7124588	36.71335843	359.2488962	-11.50533693	288.0349801	437.3811897	136.2429875	468.4765425	5.138979334	502.5955553	-277.3947929	496.1614166	-437.0755409	-111.7480581	-1133.975352
passiflora	nitida		left	9	2	10	54.27774671	617.9498589	50.94595983	586.2279812	24.90644835	301.2889278	-13.58372225	258.6816776	507.6984352	-1.620418404	520.259361	-173.5034738	451.7771539	-367.4884811	411.9561537	-455.1480617	-72.44717641	-736.6512716
passiflora	nitida		left	10	1	10	43.10470952	522.7441905	42.82206697	496.8706601	19.82379054	133.3270886	-24.94519182	410.391526	593.2564936	-58.33544917	583.9272238	-159.913423	561.0068855	-307.3119787	519.16546	-375.3518325	-10.8480903	-793.3296344
passiflora	nitida		left	1	11	11	13.14069752	452.7075924	15.64252173	388.3439081	30.65929682	142.6621152	-95.51503972	306.994253	328.5135979	125.0266999	398.0284127	43.2535072	476.7834187	-330.4301656	508.256189	-423.1308108	185.7925798	-1621.343992
passiflora	nitida		left	2	10	11	35.05517677	510.9051867	36.90057154	479.4336871	38.29449859	292.0580807	-24.47441524	311.1431329	429.7721716	93.0543197	461.1134179	-14.57775174	481.1510105	-210.1368406	484.493629	-318.6315233	-24.06385046	-1549.892923
passiflora	nitida		left	3	9	11	-7.987436486	500.3126989	-5.681328132	480.8421654	6.946789197	284.9512504	-36.48277462	376.6215559	385.9111127	150.1887787	451.8622105	55.37308742	532.9050654	-363.1751424	534.277511	-452.6107716	30.87148788	-1473.160135
passiflora	nitida		left	4	8	11	38.83843659	538.6040437	41.02665633	515.809611	48.24234596	327.4103897	11.31521769	249.9224321	360.7470889	147.8417733	401.9592632	71.40871654	494.9860313	-205.0683469	526.1946637	-303.6966443	-133.4132673	-1459.099317
passiflora	nitida		left	5	7	11	-61.02194326	543.4627125	-56.07351165	525.2786502	-14.05057618	253.1274962	-71.22314436	406.3942558	442.4108006	50.4672386	489.4343159	-24.15682073	572.3781004	-457.3165488	560.3254779	-582.701987	11.41425335	-1193.299881
passiflora	nitida		left	6	6	11	-8.595250187	395.5903542	-11.64670656	368.4705097	-32.76074149	249.246202	-72.8153404	315.1086607	461.0588603	157.1711171	530.9381682	72.79254353	652.6213263	-366.6577043	689.3296848	-452.3838623	152.5048965	-1346.367116
passiflora	nitida		left	7	5	11	26.07367512	645.6529767	28.00565586	602.1593696	28.887248	204.9591248	-1.741278879	290.7562032	435.0965804	-34.69988468	469.4427052	-128.7128251	459.4002677	-355.4345194	418.692638	-457.8096853	-48.03383109	-931.0928392
passiflora	nitida		left	8	4	11	-34.92083289	617.0149785	-32.32629952	588.4938129	-0.957946735	241.4765498	-41.34050523	358.8622854	490.0337547	14.91679693	534.5947078	-90.32679716	523.2105562	-441.8312697	467.2163283	-541.2704943	52.36915533	-1062.996544
passiflora	nitida		left	9	3	11	49.10199404	629.0717174	48.13956663	600.1076628	41.40239429	397.3538493	12.51382056	138.7924092	440.3781603	176.407258	488.4724659	53.02277453	462.8920089	-455.0203575	388.3236696	-604.7755626	-145.760393	-839.3006437
passiflora	nitida		left	10	2	11	-77.35844829	537.5275198	-67.939046	501.5307485	12.51923622	114.5229983	-90.18134224	442.9707459	588.0767244	32.35957193	638.2937613	-79.21031324	579.6981875	-519.7280831	528.1868184	-611.6056428	157.6346143	-791.3934606
passiflora	nitida		left	11	1	11	12.56180591	482.0549889	10.04760989	457.7380621	7.871897858	388.9336761	-24.51060131	351.3336906	454.7986968	193.6914372	548.8502593	115.9115205	653.961977	-454.5093283	610.3993188	-593.5971159	14.47061812	-1095.440642
passiflora	nitida		left	1	11	11	10.96291863	532.9102865	13.23181657	451.2623067	107.7255606	72.38219288	-75.9055502	191.2546633	339.6700484	212.382917	421.7103328	99.14022634	426.6574194	-301.9516321	446.6172521	-432.1346201	86.70690317	-1655.404
passiflora	nitida		left	2	10	11	77.71639547	486.0015924	75.18624116	455.368535	71.2316456	276.8210678	-23.39102149	176.6939762	336.4119811	220.2227947	377.2563029	126.6407878	444.652522	-149.5511826	497.5732617	-264.9479819	-83.17154772	-1667.255315
passiflora	nitida		left	3	9	11	23.60162795	521.3968484	25.41760892	505.7894834	18.93070453	320.2878411	-22.28867973	349.2690452	397.3686844	122.9706728	447.0933151	27.38263234	502.456938	-289.765821	505.8690244	-394.0992612	-23.58129286	-1450.642258
passiflora	nitida		left	4	8	11	-112.7405553	583.7335089	-107.1402996	542.816023	-35.79543122	168.3753532	-103.3158245	370.2586998	518.9043995	-53.38220239	535.1551267	-188.368822	528.1044653	-510.6720349	480.4405274	-600.5130537	220.9925251	-978.0893825
passiflora	nitida		left	5	7	11	-49.01105444	510.2814126	-52.39419036	493.5644419	-22.37112186	166.5503662	-77.62107727	370.1456655	414.6067012	65.8676569	473.2775367	-42.21341012	582.9290373	-423.5029568	610.6264511	-535.3835098	112.6031097	-1288.144693
passiflora	nitida		left	6	6	11	-14.9979402	556.0757353	-8.115463206	535.088737	1.626894399	337.4851049	-33.21459444	369.7482387	409.2761369	73.85072605	449.1395987	-8.13177577	523.1797365	-350.328212	527.8757571	-469.4199663	-117.6873864	-1264.423879
passiflora	nitida		left	7	5	11	37.15867725	597.0416489	37.43758317	571.3709242	19.05323305	317.4540749	-7.831887449	359.4481596	419.8537039	123.9697351	443.3656705	44.93859038	505.3571065	-448.2301164	502.2543207	-579.653044	44.15057915	-1158.51416
passiflora	nitida		left	8	4	11	119.9719457	594.554938	125.0853016	570.566347	98.74455479	385.8908152	4.095663424	178.1281631	490.1651099	147.3166812	516.3606439	38.54230927	459.9811218	-296.9886291	404.5371674	-432.1933724	-187.6919245	-893.9825417
passiflora	nitida		left	9	3	11	-5.881488753	520.8842538	-6.325254319	498.1122585	9.143046169	336.6621483	-32.18669997	371.8601213	429.1953864	158.4637087	496.2851262	53.26948424	530.3250295	-474.2737965	485.3231998	-618.4129093	-1.459116177	-1071.630932
passiflora	nitida		left	10	2	11	1.908357216	523.5888915	-4.790138284	492.1453252	-13.09369344	339.7126426	-61.07955773	373.1379319	426.0917788	163.9755422	512.0157641	49.9596143	555.2907958	-516.1253611	483.6214744	-641.5241508	38.83627838	-973.1210617
passiflora	nitida		left	11	1	11	22.7911739	449.8357288	27.0060584	428.1077408	13.67811722	398.8278167	-26.38946885	362.8170472	477.0763437	225.6983313	557.4952277	122.1700229	611.9634557	-476.2848974	525.2244328	-600.1462472	-39.17636137	-1035.754389
passiflora	organensis		left	1	16	16	11.01937836	293.1945801	16.76957098	276.0092993	-5.253129549	260.1148214	-29.0556681	258.7652511	383.3492143	303.904394	442.7373164	282.2243948	1117.877274	-581.5937359	414.802089	-475.4232989	-8.771424823	-649.2921839
passiflora	organensis		left	2	15	16	-23.44521697	263.9712197	-15.20785951	248.0129231	-30.74106243	232.4931841	-59.16976586	234.4873163	401.5893	242.2041642	488.1490869	214.3786392	1059.955141	-475.5653263	583.404623	-478.7242552	-5.555769123	-433.6477569
passiflora	organensis		left	3	14	16	9.454631252	256.6751861	10.14456693	242.3970744	-9.933659845	227.1154199	-29.40381214	226.1745985	324.5574913	278.4065432	440.0368133	257.9658255	1044.103867	-503.8778062	564.1781589	-480.2309252	32.08115941	-453.9008605
passiflora	organensis		left	4	13	16	-5.047042029	264.2082874	0.073066169	252.4046214	-20.51459125	251.5590436	-34.27102026	253.9076603	457.0211645	245.4606614	532.1916983	220.0551216	1068.009841	-504.4302888	517.3771364	-491.6283842	15.58312774	-493.2806434
passiflora	organensis		left	5	12	16	5.058263771	273.6654174	9.992221277	258.9125469	-12.64610451	245.2329875	-27.17002267	251.9849397	278.9120796	266.5876061	384.7236501	252.0568333	1069.965514	-517.903409	560.2691475	-529.2944532	8.073154973	-492.8586696
passiflora	organensis		left	6	11	16	37.10673232	291.7884781	39.65976492	270.0695737	24.74014583	255.5927425	0.073771206	256.9770923	370.5866127	264.2462121	454.7679649	223.7635096	1009.160209	-471.3667492	530.8455386	-493.4069403	20.06416347	-521.3198059
passiflora	organensis		left	7	10	16	-0.773722092	269.2816891	1.893370371	250.6571413	-11.11920302	237.2290464	-37.24595898	242.4074378	462.8751682	242.4862264	544.1890161	214.6137283	1044.565004	-440.7483397	573.3619381	-456.2629105	-24.23603601	-518.0372947
passiflora	organensis		left	8	9	16	6.603171332	236.7658122	11.9446123	220.8493353	-5.346030951	210.3952099	-22.8425551	213.0291642	235.438684	253.4568077	322.6925482	254.8293471	1104.598335	-442.7113173	659.9238873	-470.070503	-11.56485659	-503.9067533
passiflora	organensis		left	9	8	16	55.77593673	231.9140705	61.72432714	214.0526512	38.65237936	202.8965758	26.00291019	207.3649771	337.8163268	248.2085734	436.0464152	252.6467127	1145.792893	-408.3594433	493.9006445	-443.9011156	33.99265649	-510.7498283
passiflora	organensis		left	10	7	16	34.72788827	237.6789122	40.36618673	220.6191588	16.45533064	201.9293007	-2.287493391	204.8180165	200.1287743	261.1259466	297.266305	252.3584321	1147.854768	-417.9701102	540.959826	-447.1230072	-11.48419242	-513.9132993
passiflora	organensis		left	11	6	16	0.971980653	301.1586487	1.076478318	280.5509466	-12.77967309	254.6504573	-37.24257863	279.237639	500.309453	184.7504213	580.5739965	134.2429718	1008.031582	-472.604691	546.9531307	-517.744443	23.73807983	-501.3745818
passiflora	organensis		left	12	5	16	66.41808755	280.1101895	73.27655709	265.747389	47.44044894	261.7818916	26.20294207	261.250848	402.7709863	286.8919803	503.7592893	272.912932	1030.313678	-462.8168801	511.2910543	-544.4180102	6.061915173	-616.8636897
passiflora	organensis		left	13	4	16	19.27505322	209.0703761	34.2177685	190.5626418	0.553487072	180.9830852	-21.63223556	186.8661388	422.8023655	246.0746584	536.7094202	209.796295	1115.156445	-356.4015328	578.4019246	-408.0136822	21.92096406	-485.1344628
passiflora	organensis		left	14	3	16	35.85779845	178.6870532	48.20073284	158.973607	22.35835206	137.9122979	-9.256145885	140.6821978	277.0563098	218.1062788	364.2675375	228.8060692	1263.875033	-252.5431453	491.8321866	-410.2927022	-6.756876238	-513.9120975
passiflora	organensis		left	15	2	16	5.361084147	206.5361601	18.57126198	186.2890665	-1.809789484	154.4487426	-37.79481837	156.7523675	441.7811869	204.2826736	570.411125	172.0123938	1169.977846	-281.9239609	457.7340273	-358.0062548	-7.714740232	-411.1223656
passiflora	organensis		left	16	1	16	74.56000168	253.2578029	87.11420645	224.5699704	23.32281688	217.7507829	-20.71969398	235.9068713	442.1564395	259.0600776	564.2844351	229.7225981	1161.576252	-488.262908	340.8843668	-476.5093062	-23.06911791	-431.1993091
passiflora	organensis		left	1	13	13	39.44275299	265.4597692	47.49948856	245.5316733	5.798201805	232.4320356	-21.37500231	234.8560818	409.3984915	236.4386246	602.3125526	206.4864026	1055.800526	-444.0129597	504.6736756	-478.6713827	-14.07476672	-447.101201
passiflora	organensis		left	2	12	13	48.93678948	281.6763063	68.69249431	262.6835997	3.763731443	279.1708492	-22.10115761	280.2774922	351.1384271	273.0906955	454.9770129	249.2922917	996.6323258	-518.5401219	557.9931511	-553.0205003	10.94949498	-495.9563699
passiflora	organensis		left	3	11	13	51.56576167	297.6211042	57.72998117	280.9312956	33.93297071	262.3427396	2.824180819	266.9745367	303.2177155	261.5940977	434.6699345	258.3029281	1006.529508	-488.926908	554.7142857	-559.7035428	28.42464999	-531.5432261
passiflora	organensis		left	4	10	13	59.28286783	309.0800429	66.24344734	292.7074998	40.12188535	278.1025358	20.25131275	280.1539509	312.4056621	255.0386076	431.9484133	227.8671021	932.6942784	-470.172305	608.0495956	-586.1926907	22.16040984	-539.3003759
passiflora	organensis		left	5	9	13	47.78843888	308.7028537	60.50188558	295.8643828	35.93181941	278.950648	16.7470413	274.7852308	258.0026591	295.9632435	345.7748635	282.7575143	983.9926256	-491.7322272	557.0792773	-595.0475469	15.6745827	-597.1895828
passiflora	organensis		left	6	8	13	10.2043622	301.2837688	17.75103019	283.4112144	1.981340327	267.4616874	-23.97130017	276.1171042	434.7586774	250.7591568	523.2738571	232.8027772	972.7480312	-471.8007312	571.2636094	-543.8770428	7.403675758	-511.0881429
passiflora	organensis		left	7	7	13	36.8155837	298.0386415	40.99053131	280.1794306	14.59486411	259.653156	-5.023504646	260.4638722	310.9863165	274.9175934	400.5822398	255.4936038	1003.432217	-469.0253855	585.2850299	-601.0999477	-15.39357642	-489.8090662
passiflora	organensis		left	8	6	13	89.02231882	277.9717808	108.2576857	259.8377228	34.84571933	271.6160201	9.139588854	272.2617718	397.7435688	265.9590465	535.3943204	216.2009529	933.6712117	-453.7153519	521.3027642	-535.4247187	18.36135102	-494.0524875
passiflora	organensis		left	9	5	13	48.4065299	251.8907442	68.37409261	233.8451373	-14.76436827	247.5796944	-40.57984113	254.4523778	433.8949776	269.4340986	579.758294	252.2734399	977.7649728	-372.8270059	592.3438284	-547.9108905	-17.86194431	-534.7157064
passiflora	organensis		left	10	4	13	7.728934548	300.3912092	25.39972411	283.391763	6.059439899	261.1272733	-26.95852072	267.9908947	418.3746109	259.9577875	560.5003853	216.1974557	955.0090685	-515.8977639	601.3520764	-556.6244925	9.206035514	-514.0150705
passiflora	organensis		left	11	3	13	22.8109692	287.2468715	32.44207506	265.0218783	13.81170646	234.021043	-14.85499788	232.4152597	412.6215987	258.7582135	531.8753687	247.4653795	986.2821039	-420.835005	635.1743244	-569.9074659	6.655432051	-515.2498016
passiflora	organensis		left	12	2	13	31.85451746	271.30118	48.13944083	238.0260637	8.027557755	217.4445873	-28.84902773	234.1015449	445.8035268	231.168388	597.3719244	204.7397199	934.8428147	-408.8556922	689.4761483	-541.1587974	19.11673509	-487.4808463
passiflora	organensis		left	13	1	13	39.32741345	266.7771323	56.06511615	242.069891	3.622705147	236.0690076	-28.78319157	229.2012043	435.3440993	235.4859435	605.5580442	233.7050084	911.7589689	-341.1172005	679.9073332	-520.6955769	-25.49755234	-539.0571261
passiflora	organensis		left	1	21	21	98.63144315	230.4747075	112.7312821	218.4093587	-33.57908677	337.7824839	-57.46596082	332.0817247	536.3630386	224.1335013	620.3753058	189.4808854	927.4795947	-427.3221965	558.7250921	-469.0409831	-63.37761781	-436.5701947
passiflora	organensis		left	2	20	21	38.38401187	287.0842418	44.67299934	272.479976	20.02347501	261.9844558	-0.823839202	269.3699027	345.3757868	257.074906	426.2448251	231.604441	949.2757414	-535.6379684	621.4417313	-517.8058362	52.00236748	-444.4745646
passiflora	organensis		left	3	19	21	-4.105780203	272.9629591	-1.379237021	261.6534778	-15.23378669	246.2936118	-39.0503368	252.3085142	261.9245268	260.550519	363.4000709	251.0512369	949.4136478	-442.1491331	680.2627002	-529.3867025	-12.70887844	-521.7527984
passiflora	organensis		left	4	18	21	48.45284657	303.0280705	54.00604857	291.9467275	36.35896035	283.5780307	16.23389168	286.4073583	349.3107192	273.8946682	436.3503758	252.5599823	917.5645255	-525.7840151	586.0629004	-554.7868159	7.354278189	-453.5585302
passiflora	organensis		left	5	17	21	44.4488484	309.4968168	49.84376438	301.59095	30.95865129	289.3999246	9.247686261	297.1639992	316.0618739	260.7914982	411.4373977	235.1587025	953.3505615	-552.8653958	634.0746474	-571.6972038	-7.102992609	-473.885637
passiflora	organensis		left	6	16	21	43.52402365	317.0015229	46.40881702	305.7657663	23.4130559	298.6751025	-0.207403996	306.2053895	343.0298297	240.1488309	471.054804	220.5820446	917.3618339	-514.1836277	592.2062861	-561.4147076	-0.677665464	-478.6413506
passiflora	organensis		left	7	15	21	42.62567355	337.9347667	46.38080426	326.3869627	27.90597581	313.6823982	10.00697226	319.1642488	397.7918783	228.7462218	471.2393376	201.3891359	930.0232674	-530.5511126	586.3704821	-575.9848766	36.92149114	-513.0164541
passiflora	organensis		left	8	14	21	47.48075504	356.7853306	52.34173623	343.4766282	32.02148972	328.6604925	7.618499723	330.690757	327.3984474	236.6072687	399.3553906	209.6511831	902.8930274	-566.4954391	519.7833947	-603.4983287	6.576599414	-488.3755947
passiflora	organensis		left	9	13	21	16.10469753	336.7997967	20.72548423	321.4879082	-3.05590159	306.6010243	-22.83880939	315.7313239	416.4493561	203.8720983	534.2481984	158.455115	929.5108337	-512.6225331	562.6540897	-580.9113308	7.414302831	-459.3016307
passiflora	organensis		left	10	12	21	11.18998919	337.2885348	15.81125813	322.5707158	-2.243117889	298.8673014	-28.13664474	303.2989147	332.7637902	247.9649328	394.5287186	225.9414397	968.0944034	-544.3195611	621.7454174	-622.4737189	-2.213568411	-556.8291223
passiflora	organensis		left	11	11	21	60.46387559	315.1625261	67.29300703	303.3431037	42.97712727	281.3397369	22.53461214	284.4282144	345.5924992	245.5368634	446.1480285	223.5723129	959.2808301	-510.3033302	585.3719268	-533.9829329	10.22748119	-509.5747417
passiflora	organensis		left	12	10	21	-12.367147	326.3866897	-2.020816006	309.9446417	-30.45726791	300.7438138	-54.94525181	299.7316567	510.8383467	199.6006153	576.7771703	153.0831615	941.6463356	-478.7656444	568.2408609	-523.9516074	14.82183753	-532.6701301
passiflora	organensis		left	13	9	21	-7.796051031	334.1947986	4.044548988	314.9498587	-12.61843963	294.4372909	-45.79844911	299.5521978	485.5560041	244.0968104	597.3755557	174.9265067	919.1442718	-502.7668751	585.8857485	-567.0165439	2.899599225	-573.1719165
passiflora	organensis		left	14	8	21	16.58793715	336.0457908	20.4905825	322.5039479	-6.447964411	307.4376373	-31.06276077	312.3935585	478.6413699	205.4511914	572.1990612	158.2898277	938.9097182	-471.7891493	570.3393693	-566.3234709	31.97061998	-615.220387
passiflora	organensis		left	15	7	21	33.00623891	328.9831826	41.48445638	309.0436867	12.90400225	298.5937828	-9.091206264	300.2144323	516.3199659	229.0877842	623.6516954	191.6363021	866.4955301	-507.9221035	530.9367818	-536.5257211	7.183587433	-567.4988083
passiflora	organensis		left	16	6	21	38.29467845	280.5643328	44.0253622	261.9447654	33.89330523	233.6356112	7.138901532	233.0930355	335.214302	289.2623638	442.7744925	264.678263	1019.37503	-451.6474273	630.7140087	-555.8848863	54.22958563	-637.1659717
passiflora	organensis		left	17	5	21	16.35845826	276.1745469	29.8081755	255.9395494	-3.921561584	227.6828119	-37.0726066	230.1524767	359.5209325	298.9026936	465.4442556	292.2938036	1049.990687	-397.4400608	565.3879843	-569.0413152	-8.927896178	-705.7526133
passiflora	organensis		left	18	4	21	28.16428014	306.2807916	39.85075224	286.9557992	-4.522074634	270.5444556	-39.53604673	287.0254362	356.0521192	276.3948054	426.486119	207.3674467	1014.931395	-473.6388164	602.3296719	-607.4979711	-21.23403075	-649.7270856
passiflora	organensis		left	19	3	21	13.66676252	296.3184392	22.06468632	271.9720291	-14.69774378	231.0201986	-45.19977632	238.2327326	497.8797126	284.6309452	638.0241062	226.0571795	936.5640232	-404.9894145	552.7493197	-557.9408085	3.969690471	-630.0370623
passiflora	organensis		left	20	2	21	44.12841361	303.2241293	55.85300774	273.8842915	26.85380572	241.0728881	-13.77917694	231.9795792	419.3146773	319.1265513	610.9586949	294.1020937	953.985417	-397.811919	507.1338931	-590.6426914	-3.485454674	-666.3866213
passiflora	organensis		left	21	1	21	64.7979938	434.2755806	66.83407656	410.8869095	43.83855981	320.86852	12.38819566	268.2251689	629.2308827	168.4700825	683.2586587	73.37913329	718.4779435	-438.1408499	455.7529918	-513.0142205	-16.40611957	-653.9587398
passiflora	organensis		left	1	16	16	32.16613034	328.4231008	33.55552842	300.5336271	2.018165738	266.7277727	-27.77101044	283.6635785	454.6006716	300.1290831	559.0043034	297.4360457	997.4240472	-599.741365	497.0101917	-504.9420062	-29.74222253	-634.1375303
passiflora	organensis		left	2	15	16	-0.527508904	303.2781513	5.637560058	284.9783437	-8.510969666	265.7302031	-33.57042304	271.6413102	404.4316155	312.4471491	465.1967241	262.1764561	965.3149086	-553.5740528	471.4997755	-555.3846386	10.96418781	-587.5060749
