family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	norm_node_base	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
passiflora	passiflora	alata	classF	left	1	12	12	1	34.16344703	265.5138848	39.12819797	247.828134	36.33674689	189.8087695	-30.53983316	189.2365074	245.9634206	252.0715181	298.4085344	232.6631689	530.6373355	-67.08695904	561.0823193	-136.2548721	-49.00823243	-1790.938063
passiflora	passiflora	alata	classF	left	2	11	12	0.916666667	80.81418903	361.1341029	74.85114505	343.7316499	54.7758985	286.2711755	15.89843192	263.2636467	429.5490497	241.0064195	477.0262113	162.294181	554.7189043	-122.9487202	556.4324222	-189.2441544	-143.9107021	-1600.258761
passiflora	passiflora	alata	classF	left	3	10	12	0.833333333	42.57827014	341.0993964	38.28493904	326.0908792	24.26936013	254.5372252	-4.789776389	249.7356412	406.8158407	256.160747	435.7504715	215.4103848	575.0469588	-167.5924094	593.3371057	-225.9058903	-95.00805012	-1625.81177
passiflora	passiflora	alata	classF	left	4	9	12	0.75	17.24214749	521.7216572	14.0681668	502.9798266	-3.744381861	301.6065567	-23.08299775	343.4644643	533.7200688	13.52482015	548.4343159	-74.44732299	526.0619224	-311.2181142	511.5259356	-427.2037392	61.3810512	-1225.634822
passiflora	passiflora	alata	classF	left	5	8	12	0.666666667	57.2640762	430.2576543	57.12820275	418.8696176	53.04354881	323.2861187	23.73902739	250.2708888	403.7789246	322.2584249	438.4034238	271.5356844	626.6538316	-393.4584523	611.1043441	-442.6407542	-89.83622036	-1422.81847
passiflora	passiflora	alata	classF	left	6	7	12	0.583333333	118.8302172	492.8015495	113.4916868	469.3020117	93.20174218	360.4565672	51.67061921	290.7627036	305.882942	312.2021349	353.6432378	250.0786936	526.5481319	-325.1072948	516.338157	-411.2838357	-173.0258992	-1375.420818
passiflora	passiflora	alata	classF	left	7	6	12	0.5	171.7195197	446.7014785	162.8156798	433.5600167	127.4123421	354.7578561	40.90628331	191.7790589	355.648823	230.3627292	388.7017091	158.9455685	516.2726168	-116.067343	525.5959493	-265.1031999	-255.7103166	-1281.135609
passiflora	passiflora	alata	classF	left	8	5	12	0.416666667	37.52186446	446.0675367	36.72572485	422.9863498	34.25241839	245.4999443	2.164450175	196.7407248	312.9023832	249.2671593	353.6182083	160.293134	531.5619252	-181.5282007	522.3449111	-307.6997206	-85.23679807	-1702.451158
passiflora	passiflora	alata	classF	left	9	4	12	0.333333333	21.47839509	531.4709272	20.23967159	493.6017371	21.98646744	220.0526442	-19.77859671	121.4504114	426.2590854	89.25465798	461.5584452	19.15695794	510.100331	-145.4026853	530.4430274	-256.9812067	-6.437351676	-1609.275998
passiflora	passiflora	alata	classF	left	10	3	12	0.25	12.41070964	342.7338283	7.361732127	309.7202606	-3.441114185	201.6986983	-41.10367239	251.1202481	247.9339645	181.7065008	301.843554	92.37598315	461.8990682	-138.9750247	473.8142309	-227.6006511	76.09343941	-1798.36602
passiflora	passiflora	alata	classF	left	11	2	12	0.166666667	85.92558005	559.0268466	80.18256629	522.503805	35.65965328	231.6173839	-17.71915695	105.9767594	468.9328503	142.4928303	494.6513501	48.68699199	536.5817197	-228.4087061	547.3417039	-291.5646357	-63.58822988	-1386.440726
passiflora	passiflora	alata	classF	left	12	1	12	0.083333333	-49.61733581	475.2545804	-42.3461549	438.8588588	-5.247914767	143.4834555	-98.66919369	401.7103236	521.8833895	104.0423052	565.791262	3.914561317	594.2943559	-484.4118438	584.0635319	-552.8537576	103.2904112	-1097.772866
passiflora	passiflora	alata	classF	left	1	14	14	1	22.21534299	268.2063455	18.42712801	249.7317903	21.4808277	202.338982	-40.29536931	187.3030825	267.3966733	247.9826716	301.781467	232.4802523	541.8449349	-102.6036342	573.9217555	-155.0085559	-28.06255404	-1791.049098
passiflora	passiflora	alata	classF	left	2	13	14	0.928571429	-18.17222255	430.038408	-16.31046686	410.7680311	-0.88812337	343.4364642	-40.3290478	286.9611833	470.3898976	126.9181098	499.4950373	87.2248379	529.5471405	-262.4209415	530.5066071	-316.1001575	45.80611975	-1652.693354
passiflora	passiflora	alata	classF	left	3	12	14	0.857142857	-57.8188135	369.9513652	-56.84145225	352.6768478	-49.77495845	265.3397263	-88.48405759	337.806983	467.1855836	115.9774894	489.7348557	55.47312944	532.1690694	-317.5884736	535.8530109	-385.3837541	228.3504968	-1632.161288
passiflora	passiflora	alata	classF	left	4	11	14	0.785714286	45.6766344	415.2949061	51.32888039	397.7100541	35.9505992	377.036003	-0.890961483	408.4545367	432.7997403	284.5558734	447.7705645	245.3209421	604.2637195	-396.9376984	586.6193248	-496.2088693	-49.27528803	-1448.22102
passiflora	passiflora	alata	classF	left	5	10	14	0.714285714	40.53935983	491.6744614	40.29449891	476.2304025	36.80979466	396.4590576	10.93180764	358.8549342	540.0830043	166.4477645	561.6652584	87.01285948	557.7385513	-403.6630432	520.2294975	-481.720752	-39.22931867	-1176.796133
passiflora	passiflora	alata	classF	left	6	9	14	0.642857143	-26.02634059	383.0150393	-22.65036933	362.2871261	-16.17204748	306.2455748	-60.06942524	311.9188821	585.7103072	143.1484514	612.5287395	79.88504597	670.1086455	-291.2269451	666.4814971	-381.9224786	63.68238743	-1358.351548
passiflora	passiflora	alata	classF	left	7	8	14	0.571428571	20.3599564	424.2948954	15.63055763	404.554797	6.366844391	356.1133612	-19.09486049	356.7410143	544.4940946	200.5252642	569.2789839	128.0747094	594.6795805	-449.039622	572.8312341	-528.9351666	93.66803336	-1249.658
passiflora	passiflora	alata	classF	left	8	7	14	0.5	-45.38900014	469.4313995	-38.67381299	446.9792656	-6.986964146	283.4416993	-34.81171515	268.7485641	557.8878032	153.1351934	588.4192692	69.19714409	650.1554569	-295.3798888	639.3754988	-417.043871	-4.387022045	-1364.466603
passiflora	passiflora	alata	classF	left	9	6	14	0.428571429	71.46761047	458.8453916	60.95349987	443.4167129	27.1423985	321.0394169	1.685999492	320.8883415	542.2281303	113.048869	551.3072833	60.55227561	524.4101323	-303.8764361	494.0754854	-358.536913	-20.22382562	-1274.15504
passiflora	passiflora	alata	classF	left	10	5	14	0.357142857	22.31652036	477.4716751	36.93149756	448.7149915	65.95290093	348.8486818	39.87538123	173.8139139	376.6614681	336.7043341	460.3406225	274.9877648	692.5599563	-345.9320123	683.6883101	-444.1619629	-74.94261994	-1345.910746
passiflora	passiflora	alata	classF	left	11	4	14	0.285714286	116.3540632	455.5002263	118.5016196	441.4493831	76.71198212	351.0710752	8.831628176	216.5917029	382.5799043	318.6429758	429.8795387	267.1834765	562.5533243	-312.5718565	532.1271553	-393.3141145	-175.3034941	-1403.433201
passiflora	passiflora	alata	classF	left	12	3	14	0.214285714	91.08762634	471.6081288	83.7265163	454.6433289	54.41878292	340.5026611	12.85363789	216.5316074	442.5555144	222.544922	468.2927855	146.6067415	545.1212829	-262.2919483	515.9268975	-370.3983669	-113.2548206	-1408.90957
passiflora	passiflora	alata	classF	left	13	2	14	0.142857143	9.463982038	509.0666712	6.802064977	472.5432956	22.48615663	256.8604292	-19.15934954	341.1252003	530.8285615	57.062456	532.322726	-24.72772097	568.8140788	-202.951677	584.4786275	-294.9258374	-47.60810323	-1424.584554
passiflora	passiflora	alata	classF	left	14	1	14	0.071428571	22.38088694	508.6086137	11.13963843	463.5527595	7.060617159	329.4640353	-49.22392373	360.7822132	431.6111444	238.5876355	476.1775362	146.4392393	574.0967001	-527.6094603	519.4659444	-636.4755972	56.42089687	-1194.771
passiflora	passiflora	alata	classF	left	1	15	15	1	25.25654349	430.3498366	34.7002825	406.9010827	51.48992468	340.126109	21.37959752	254.4649566	409.3653554	270.3996841	449.5306197	209.7506886	558.7588447	-257.48621	547.047471	-336.9129309	-113.4896663	-1608.931229
passiflora	passiflora	alata	classF	left	2	14	15	0.933333333	-0.103053257	447.0555673	0.349183455	423.9844609	-5.432984084	372.3984296	-52.14359859	380.4970672	424.4990656	148.4584931	451.7914612	97.956256	587.6782057	-431.7871403	571.6072418	-527.2090606	56.21366331	-1208.546969
passiflora	passiflora	alata	classF	left	3	13	15	0.866666667	34.60851025	477.4463182	36.02899573	449.8983006	45.3627422	389.7544535	22.4858026	201.6001205	575.7795917	214.9738683	605.4216203	151.061182	602.1782859	-269.5158527	585.9899474	-334.6585553	-153.3144569	-1314.452649
passiflora	passiflora	alata	classF	left	10	6	15	0.4	40.95189896	531.0103361	34.87164596	521.531811	-18.49616602	268.8937505	-31.67142655	411.8300408	519.7046317	-15.33261305	523.3282103	-73.33788275	451.5660307	-439.3422473	413.4986134	-490.2466736	205.0249595	-1075.881052
passiflora	passiflora	alata	classF	left	11	5	15	0.333333333	19.34816186	388.2292266	13.277287	366.2734772	-32.24015005	205.5311317	-28.82110078	364.2867072	516.2697231	102.0884699	547.4797232	22.19416377	614.824706	-258.7970601	601.7503564	-374.4322418	151.8075459	-1361.810876
passiflora	passiflora	alata	classF	left	12	4	15	0.266666667	1.121672423	403.4652592	5.878257995	390.3381413	8.924235209	352.2284935	-12.10342	260.5929755	284.4368142	323.2186746	371.5097439	250.7709089	639.7040374	-473.3349853	620.385219	-568.1889837	119.5272997	-1385.674045
passiflora	passiflora	alata	classF	left	13	3	15	0.2	69.85265549	486.8558459	61.8718662	468.7102585	25.56466885	345.4060532	-13.51791715	203.9070617	522.4676907	108.383307	542.9634238	4.71654528	542.8859949	-210.0381026	536.2177227	-295.8772294	-107.5846334	-1279.619409
passiflora	passiflora	alata	classF	left	14	2	15	0.133333333	110.5656367	503.7917811	102.8902777	472.4280837	88.82575715	346.8207142	29.51585438	123.6206133	394.0865537	262.7407422	452.4587797	173.4677301	598.3402568	-262.3495399	587.6275441	-426.8159281	-130.0367178	-1283.898241
passiflora	passiflora	alata	classF	left	15	1	15	0.066666667	-2.818921592	564.2702337	-1.828276434	533.7143465	-0.225249635	244.8105986	-38.85112169	363.4260321	536.7661202	51.05434761	550.248278	-120.5466682	496.9651158	-450.2024021	439.2762913	-548.1842654	81.82764215	-964.2489224
passiflora	passiflora	alata	classF	left	4	12	15	0.8	52.67543908	390.3574066	45.5394843	372.5944705	-6.438460889	244.3114924	-9.224863832	350.4044454	518.5699215	168.5974741	539.8018645	116.8174697	612.6606136	-284.4502741	605.8992246	-357.7264553	10.30443876	-1326.979828
passiflora	passiflora	alata	classF	left	5	11	15	0.733333333	3.346027569	452.1832026	11.36004306	441.3247295	30.31516763	395.9972355	44.11909598	243.5804504	571.7051358	307.6679692	616.9941322	240.9265085	638.8493778	-364.2605756	601.3651606	-431.7695456	-294.4493752	-1165.497142
passiflora	passiflora	alata	classF	left	6	10	15	0.666666667	42.92490319	437.3665034	41.92535516	419.152691	18.61079329	314.8798672	-18.17467514	347.3463782	560.0551718	138.8478575	593.5088135	45.66863836	590.041091	-313.4248268	577.2815057	-397.9783746	43.07089132	-1292.244228
passiflora	passiflora	alata	classF	left	7	9	15	0.6	-23.40912251	498.5150869	-18.12447928	481.7387335	1.333885873	369.2308358	-31.81910399	382.7608208	641.0390577	60.07819902	641.2632326	-38.20342452	561.4540958	-378.0709074	534.5171156	-436.9617266	38.44040758	-1166.745106
passiflora	passiflora	alata	classF	left	8	8	15	0.533333333	43.62904022	370.9525176	41.83898861	357.1565953	34.04662977	317.1222397	1.275503528	292.7984329	489.2263411	253.3855975	526.8431315	206.9397413	604.0343447	-287.3081698	596.9839265	-373.6798497	-14.18193746	-1400.008558
passiflora	passiflora	alata	classF	left	9	7	15	0.466666667	-93.03597205	412.3391091	-86.74876093	399.0408743	-13.60701413	252.3806244	-51.0385432	289.7055908	622.3452386	121.3455222	638.5579394	65.46812947	647.9564367	-328.2881952	619.5944002	-399.8483858	37.62120316	-1371.846454
passiflora	passiflora	alata	classF	right	1	15	15	1	-127.4198639	462.8706356	-135.5663983	417.3314028	-92.20612378	428.6228306	-15.37975932	311.7364118	-381.5561482	181.4366962	-391.8700836	99.60291214	-391.3983248	-208.828889	-387.1726202	-265.6479923	134.2791087	-1638.734677
passiflora	passiflora	alata	classF	right	2	14	15	0.933333333	-10.02282099	426.1621401	-16.0503906	396.0014284	-15.4745273	336.7073135	53.57797893	347.6126333	-557.5879882	83.39923663	-581.9081548	30.56021752	-574.6978496	-293.1126701	-566.9233127	-349.7034	-20.8774043	-1514.971978
passiflora	passiflora	alata	classF	right	3	13	15	0.866666667	-94.42139907	444.8598888	-90.87931248	435.2451549	-76.16410096	384.8875379	-23.97751789	308.7870323	-575.2554165	153.9976477	-599.0331014	103.1825112	-504.8764419	-311.0159589	-482.5570115	-360.7856087	43.53378222	-1261.298291
passiflora	passiflora	alata	classF	right	4	12	15	0.8	-1.267250316	516.0031782	2.283105734	503.3973844	-1.394082619	343.0473306	37.30150323	411.9230127	-595.7902892	-110.2542489	-559.3777942	-180.6169098	-517.7547203	-261.6640145	-493.6431652	-357.5079585	-51.16606174	-1235.319196
passiflora	passiflora	alata	classF	right	11	5	15	0.333333333	-10.85214654	466.8797972	-9.209886839	449.0171222	5.032150826	285.0044344	29.37216441	305.0592693	-456.3912902	214.4298064	-498.5663586	165.6658125	-559.6795899	-422.2960944	-553.0442621	-558.7080023	-74.67536597	-1444.129251
passiflora	passiflora	alata	classF	right	12	4	15	0.266666667	-30.4975989	549.691106	-33.00632449	535.3996478	-17.55753892	278.9034847	22.02893663	239.3249253	-559.2999536	54.90624606	-555.6486067	-26.45843112	-577.2129366	-335.8167087	-555.8736163	-416.3876148	-42.1473781	-1279.513215
passiflora	passiflora	alata	classF	right	13	3	15	0.2	4.032129418	432.3846398	5.768483471	412.1404152	4.484260264	249.0933729	34.91401078	296.6733811	-389.7515247	153.0025561	-456.754148	83.72320545	-619.4700414	-307.192568	-624.1617772	-428.0714484	-67.64190904	-1490.039772
passiflora	passiflora	alata	classF	right	14	2	15	0.133333333	-11.42075889	519.372821	-10.15863879	497.9513202	-8.295892499	282.5768704	28.01570942	283.5600344	-530.1254654	143.2485041	-542.3668393	54.8619829	-560.5108119	-429.312095	-514.6892397	-582.6019001	-90.43173656	-1264.393511
passiflora	passiflora	alata	classF	right	15	1	15	0.066666667	-87.32821259	561.2647411	-82.71844407	539.6240064	-68.19628945	441.3255337	-2.325837184	248.9089455	-485.4448799	135.2496548	-524.2122805	13.72552516	-517.9870819	-365.1155016	-455.4381644	-490.3351301	57.52798152	-1168.650747
passiflora	passiflora	alata	classF	right	5	11	15	0.733333333	-31.24893953	505.3126749	-24.01801934	490.8863209	-32.04807362	305.7319041	8.511097792	372.899848	-578.7997125	-19.90093821	-590.6781925	-87.47616857	-565.0837767	-302.4598593	-537.9412112	-383.621408	88.06637142	-1161.293047
passiflora	passiflora	alata	classF	right	6	10	15	0.666666667	-46.05178474	461.8834108	-41.69167385	450.8340456	-33.6622854	408.4058663	-6.881084426	313.5095275	-608.384093	162.0798641	-625.5304207	103.5951868	-566.502997	-324.3801353	-550.4794675	-406.9585671	169.3189444	-1207.647878
passiflora	passiflora	alata	classF	right	7	9	15	0.6	-100.8090567	401.2500288	-99.05423447	392.2338162	-76.1705414	330.5787355	-33.92133348	251.5298397	-441.9869059	264.3036439	-475.903914	226.7210279	-581.6107844	-260.9916924	-563.1275368	-365.4259637	146.3360651	-1454.850163
passiflora	passiflora	alata	classF	right	8	8	15	0.533333333	-31.30810135	429.1869894	-28.63166055	418.3102271	-33.7114962	372.2508171	-18.42528366	283.8204124	-552.0509801	197.1680802	-560.8216597	164.663267	-575.9561479	-282.4766733	-570.3996606	-369.9519533	174.3104884	-1426.546417
passiflora	passiflora	alata	classF	right	9	7	15	0.466666667	-35.18696821	355.9247916	-33.37655245	344.8917245	-16.95629981	249.7956533	14.64411319	256.5033143	-486.0933264	225.4806512	-529.1093982	134.0348426	-630.1825045	-175.798174	-655.5434378	-278.4125566	137.4846647	-1552.342442
passiflora	passiflora	alata	classF	right	10	6	15	0.4	-26.12010149	397.3978845	-25.40614596	383.8344309	-24.24100245	320.901495	3.299605664	260.0727595	-448.9157483	242.7115609	-517.8972642	166.0644171	-646.3899162	-330.3364595	-642.7820245	-480.4737747	14.05645655	-1453.807263
passiflora	passiflora	alata	classF	right	1	14	14	1	-136.0391085	426.1852587	-142.7643197	406.4490116	-118.6730614	386.7005641	-20.83927042	313.6422077	-373.2279275	218.263153	-394.6124395	195.1958749	-420.3429378	-179.0714582	-419.5681219	-219.5224664	221.3608287	-1648.655682
passiflora	passiflora	alata	classF	right	2	13	14	0.928571429	-40.58424049	611.8655737	-35.51576116	576.7168874	-33.1004379	383.2534814	47.60922552	204.3131759	-435.7821171	112.8656669	-456.9316521	65.7122546	-477.0879015	-327.5831153	-475.1717525	-415.8432124	59.0009351	-1547.994465
passiflora	passiflora	alata	classF	right	3	12	14	0.857142857	69.24722286	407.2526891	74.14710515	395.5386531	46.67396169	211.6850329	115.6542245	397.5518273	-476.1701292	-12.92759373	-498.9534197	-62.47898118	-544.8247363	-356.7262936	-541.1570121	-461.9112941	-235.0630556	-1510.149859
passiflora	passiflora	alata	classF	right	4	11	14	0.785714286	48.56448482	479.3161039	50.40383258	466.4788978	29.27679656	290.1757698	80.64240431	450.9544421	-578.0075297	-39.6545771	-579.325669	-114.987383	-508.8750134	-441.0632885	-486.52512	-514.2407981	-211.8262774	-1213.467071
passiflora	passiflora	alata	classF	right	5	10	14	0.714285714	-0.588340591	419.7552964	0.067066746	414.0768749	8.659746099	321.7137559	33.32354977	372.4020594	-484.6878211	66.19425871	-524.8335883	-32.11782321	-581.8321852	-332.2411947	-567.9033181	-432.7483295	-143.7115947	-1405.806315
passiflora	passiflora	alata	classF	right	6	9	14	0.642857143	-52.21100559	484.5610229	-46.94698334	476.126494	-26.80394812	387.6435957	-9.61242095	304.8262806	-521.4047584	228.9403253	-526.4068526	169.8913133	-531.8651092	-434.2657694	-486.5840378	-557.6502286	36.12520502	-1272.053311
passiflora	passiflora	alata	classF	right	7	8	14	0.571428571	68.87846134	414.1025052	62.99096133	407.4046305	25.75071431	310.8400102	49.72359969	316.6994187	-442.3475307	145.5444462	-495.3335383	85.26193623	-622.3684373	-354.2955907	-618.7826457	-479.9398785	-80.30532202	-1518.139726
passiflora	passiflora	alata	classF	right	8	7	14	0.5	-24.23255834	560.1436141	-25.15218609	543.3382887	-31.6712256	358.5395645	-5.29421011	358.9785078	-507.2838031	75.98805079	-551.6488222	-68.66470574	-517.9058571	-366.7257157	-508.8565929	-478.1088421	21.54210045	-1217.637669
passiflora	passiflora	alata	classF	right	9	6	14	0.428571429	74.12050747	401.8305667	75.71836143	389.0696442	54.04380598	214.0024008	99.14602322	361.5242249	-521.1166413	58.85313034	-538.6108855	-12.90941693	-579.5592515	-392.2033682	-570.8050975	-499.446215	-188.811695	-1426.583592
passiflora	passiflora	alata	classF	right	10	5	14	0.357142857	-93.05288018	567.3562642	-91.29531535	549.6441887	-61.21427858	317.0717877	-18.75236228	213.2527291	-383.7161972	197.1541711	-415.8606568	144.8547276	-531.1847348	-389.4003499	-487.1902064	-470.0067063	4.772614278	-1411.457942
passiflora	passiflora	alata	classF	right	11	4	14	0.285714286	-119.185241	480.4009166	-108.9479129	468.1691399	-70.22627791	333.3747191	-3.285421522	200.5949547	-409.4170643	255.2574408	-449.369748	181.8263648	-544.136124	-296.7023981	-546.0656688	-427.9370528	150.9713218	-1352.50046
passiflora	passiflora	alata	classF	right	12	3	14	0.214285714	-21.11447819	558.0474782	-14.38869401	535.3723296	-17.3147197	267.4804029	19.71994243	292.5454915	-408.0768341	189.6308894	-481.288112	83.58728543	-532.0939835	-432.7053744	-505.411542	-559.6276204	8.544947753	-1351.211955
passiflora	passiflora	alata	classF	right	13	2	14	0.142857143	-19.34944849	599.0778986	-13.82019371	563.5755205	-21.21219864	252.4423936	16.67269642	335.1863783	-515.1668251	60.10958351	-516.6365734	-59.08978608	-499.665186	-439.4299654	-469.704467	-541.9332607	17.50166104	-1069.27701
passiflora	passiflora	alata	classF	right	14	1	14	0.071428571	-75.10136003	503.2255097	-64.03293592	473.7566213	-34.86125394	260.6791612	-1.971392369	246.9722226	-422.6563963	208.7574005	-483.4854107	104.3667845	-552.101377	-256.8260532	-544.2901526	-398.4846457	128.0098393	-1456.550202
passiflora	passiflora	alata	classF	right	1	13	13	1	-40.55531234	587.3076974	-35.51196555	559.8354453	-31.05385912	377.9415077	28.39427021	218.1448392	-437.0612777	94.65391806	-461.2384928	53.56583932	-472.8598167	-296.4176317	-462.8511551	-371.951694	61.06229912	-1575.01207
passiflora	passiflora	alata	classF	right	2	12	13	0.923076923	-71.62096188	358.9104061	-71.94312659	339.8848971	-52.34457935	272.4835213	15.1554323	263.0087011	-459.8182369	148.053539	-498.4667352	109.5281888	-562.6128834	-121.3091411	-564.9631827	-225.4175458	64.0288848	-1625.018795
passiflora	passiflora	alata	classF	right	3	11	13	0.846153846	-49.17087654	446.116888	-46.73655576	429.7413571	-32.75942757	259.8957532	2.13850892	272.2470151	-552.3569159	62.7426633	-587.2818046	-9.262959088	-615.8289604	-239.2749366	-615.1013628	-299.6658817	19.59185695	-1362.063286
passiflora	passiflora	alata	classF	right	4	10	13	0.769230769	-69.21999625	454.3239416	-67.69519842	444.0759166	3.024124927	288.7156945	24.91051576	300.1760035	-637.233026	92.64306518	-651.2545726	35.49363008	-580.8407783	-345.6565508	-570.9710555	-390.4907992	15.36886569	-1095.812282
passiflora	passiflora	alata	classF	right	5	9	13	0.692307692	69.17199891	387.872363	64.39392529	376.7904279	22.86477722	240.7842336	82.66146334	326.4892325	-680.4667638	49.48524265	-702.8633986	-57.28440836	-617.3137415	-387.8813352	-583.0412105	-443.4073928	-223.6113832	-1187.609735
passiflora	passiflora	alata	classF	right	6	8	13	0.615384615	-102.2354128	393.7802062	-100.0438546	387.3237094	-49.87630794	281.9438844	-13.91486448	262.3789117	-507.2404541	198.6961737	-542.6338294	140.5859158	-609.3667374	-260.1964243	-597.2154225	-342.2543298	21.22709712	-1361.280542
passiflora	passiflora	alata	classF	right	7	7	13	0.538461538	-5.051579038	310.0902002	-3.16028971	299.3566449	-6.345782035	221.9341024	30.48983853	251.3769196	-451.3815782	281.291431	-501.5187784	245.7754674	-706.9389446	-351.8257419	-712.5564569	-402.5403978	-5.199038665	-1494.128507
passiflora	passiflora	alata	classF	right	8	6	13	0.461538462	14.53827075	473.83001	13.3206319	460.715822	11.20386588	254.4810553	40.85571943	338.242216	-605.8268702	23.66057483	-626.3111244	-42.29558234	-613.3996001	-349.6683017	-597.93572	-449.9970859	-62.49326309	-1213.277856
passiflora	passiflora	alata	classF	right	9	5	13	0.384615385	-43.1827096	374.4303908	-41.21923624	365.532278	-43.64048875	301.9035277	-11.73228798	244.547734	-452.8535658	253.3413557	-509.4092462	199.444703	-650.3161217	-293.7776936	-647.29878	-397.1101345	65.82557212	-1453.46517
passiflora	passiflora	alata	classF	right	10	4	13	0.307692308	-24.54028107	403.0220022	-25.06564739	388.519003	-33.47964966	247.6249136	3.993547771	158.8443897	-519.7521577	180.5609259	-549.9462575	109.1869698	-674.7715632	-180.9070491	-711.9649002	-278.7715949	141.8012305	-1418.312024
passiflora	passiflora	alata	classF	right	11	3	13	0.230769231	-3.035382872	426.2943375	-5.870063058	409.7490269	-3.272377254	194.9140917	35.87212464	271.3587446	-508.4703341	144.553152	-544.6281426	46.55853495	-659.6398154	-305.0786784	-655.6605492	-429.98635	-24.30684144	-1294.19668
passiflora	passiflora	alata	classF	right	12	2	13	0.153846154	38.45968369	443.5839069	39.25835919	419.2174411	-0.583143715	70.32832695	79.96135494	322.2142488	-618.7000658	26.77748365	-652.7070263	-42.96332603	-635.9310015	-396.9124685	-612.2572992	-471.9185521	-184.0214023	-1126.882608
passiflora	passiflora	alata	classF	right	13	1	13	0.076923077	-38.65542544	555.9031117	-31.00297982	517.9663299	-29.71117626	213.9293271	21.46540455	373.7260329	-599.3773383	5.583631203	-601.5593286	-76.29539647	-557.9590229	-371.1785876	-510.4448208	-452.6075311	-60.43662918	-1074.170612
passiflora	passiflora	alata	classF	right	1	11	11	1	-70.10303726	385.8947348	-62.15698584	363.0529573	-69.28412888	323.1883623	11.87541022	316.600507	-408.3332171	164.2613205	-441.4001649	119.4665626	-543.9278942	-229.1142544	-536.9305307	-296.3290496	22.40840501	-1661.168196
passiflora	passiflora	alata	classF	right	2	10	11	0.909090909	-55.41268732	378.3249683	-49.16065314	366.7098049	-30.79725635	307.9011963	-4.575651579	329.0339454	-451.5436699	165.4477608	-473.3761926	134.8334257	-500.5278246	-215.6094001	-491.7974385	-262.527416	76.82772859	-1652.470158
passiflora	passiflora	alata	classF	right	3	9	11	0.818181818	10.68161621	407.9960842	13.44716506	394.3346304	15.95256091	306.9620212	51.17882179	370.5605554	-546.327475	69.42422123	-567.4417813	32.39867488	-557.4621359	-339.2057919	-548.3530212	-397.21693	-116.6060043	-1494.116517
passiflora	passiflora	alata	classF	right	4	8	11	0.727272727	-18.98295263	452.1251229	-16.83948266	433.5152476	-13.54935701	361.7817678	10.52220318	379.4745374	-580.9014972	108.0105964	-589.165951	77.21891498	-586.5841557	-376.9166838	-562.1712648	-426.9454674	-8.226407328	-1328.570333
passiflora	passiflora	alata	classF	right	5	7	11	0.636363636	-40.02865159	408.0294004	-36.41966979	397.6098807	-29.1757893	361.5516288	3.258495611	378.72457	-507.518694	210.7277083	-536.1232722	174.2920011	-575.5221302	-472.5143988	-559.1843081	-516.2142542	-71.04660593	-1314.140851
passiflora	passiflora	alata	classF	right	6	6	11	0.545454545	-45.9984853	387.4437228	-40.28402648	375.2575038	-32.21274716	310.5667326	-6.443945995	352.0791061	-538.420814	276.2003702	-576.0282478	236.0140208	-624.7718414	-446.5654482	-596.1759341	-501.4131753	11.49757977	-1293.133176
passiflora	passiflora	alata	classF	right	7	5	11	0.454545455	-114.9072666	424.1959744	-113.6693184	412.0733399	-86.44988744	345.4416578	-57.44160367	341.2586669	-494.3217362	181.2997732	-513.4516956	148.723615	-570.8359746	-288.9154883	-562.0496282	-334.9729381	152.5320527	-1275.099451
passiflora	passiflora	alata	classF	right	8	4	11	0.363636364	-29.22027332	396.1567699	-29.52257016	379.750048	-22.8366247	314.3185214	12.05587614	315.5632965	-488.8554253	231.8508664	-516.8019194	192.09537	-640.8314618	-412.2973696	-641.7383523	-461.5175354	7.920623465	-1384.448468
passiflora	passiflora	alata	classF	right	9	3	11	0.272727273	-104.0627975	420.1436137	-100.0025551	405.589556	-67.96760215	296.7088204	-43.1228307	337.6212938	-435.352574	232.6758062	-464.8160874	182.4410424	-575.7956409	-329.853379	-560.745422	-412.2471036	59.4082313	-1234.892383
passiflora	passiflora	alata	classF	right	10	2	11	0.181818182	50.90909328	422.4122804	51.6309228	388.7631692	17.69716776	58.24928102	89.84495729	315.1647871	-445.8203179	92.26707403	-472.2931189	51.38325624	-602.8480478	-331.7846565	-604.8869731	-394.159697	-172.3540841	-1568.119824
passiflora	passiflora	alata	classF	right	11	1	11	0.090909091	-62.16923732	398.3410342	-50.93225598	371.4640676	-40.46651776	272.1683289	18.22250841	290.3905963	-393.4614356	195.102382	-451.0619018	141.5501938	-583.0645255	-277.8041063	-597.666387	-371.2665823	-0.03347306	-1533.858889
passiflora	passiflora	alata	classF	right	1	12	12	1	-39.81295055	261.5493231	-36.70195858	238.6175138	-30.53983316	189.2365074	36.33674689	189.8087695	-258.8186897	216.1691677	-293.4026463	200.9466757	-505.0322307	-122.5908221	-532.4034604	-177.5339473	-49.00823243	-1790.938063
passiflora	passiflora	alata	classF	right	2	11	12	0.916666667	41.22275663	365.7496716	38.99843247	353.4193314	15.89843192	263.2636467	54.7758985	286.2711755	-507.2510317	162.9474905	-522.4251232	134.0292094	-572.3637475	-355.0796356	-578.3368365	-406.3156069	-143.9107021	-1600.258761
