family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
grapevine	NY_germplasm	Vitis_spp	597295	2016	1	9	9	569.5394	560.8561	399.4369	456.6881	486.6861	376.6278	636.9625	348.2852	-745.7446	301.0534	-642.6756	197.0231	-730.5876	-875.1039	-523.8546	-854.0412	-267.8984	-1938.073
grapevine	NY_germplasm	Vitis_spp	597294	2016	4	5	8	339.7621	419.7199	312.481	388.8591	342.4389	353.2223	392.4158	346.4143	-691.2378	577.5997	-202.6546	347.3175	-965.6679	-730.2915	37.00687	-192.0403	238.8334	-2294.115
grapevine	NY_germplasm	Vitis_spp	588529	2016	7	4	10	427.0764	369.529	398.9425	330.3375	427.8918	300.8386	477.6003	303.2938	-1017.12	586.2351	-872.7034	403.6716	-679.1271	-767.2166	-433.1499	-716.9216	45.99831	-1978.175
grapevine	NY_germplasm	Vitis_spp	597295	2013	5	7	11	513.5821	466.4614	502.4232	436.359	527.1754	401.2118	585.2741	374.9893	-793.6355	153.0073	-768.3825	112.5502	-632.7923	-771.5041	-574.0039	-752.7568	-424.5222	-1857.557
grapevine	NY_germplasm	Vitis_spp	588123	2016	7	6	12	515.4862	493.3376	484.8373	470.106	466.7607	412.1445	528.5572	445.2842	-794.1627	274.6139	-747.7045	139.6974	-600.8806	-796.2085	-525.438	-894.1515	-196.217	-1650.689
grapevine	NY_germplasm	Vitis_spp	597295	2017	1	9	9	420.8215	540.9084	357.2466	433.4919	438.2057	323.6367	592.844	275.6888	-659.7992	355.3481	-609.1079	206.4478	-825.8956	-961.3003	-582.552	-879.355	-57.06191	-2035.107
grapevine	NY_germplasm	Vitis_spp	588628	2013	8	1	8	625.2647	441.7735	623.3333	403.3355	640.1988	375.9408	684.4156	358.1365	-895.9079	304.0862	-879.8824	269.7206	-822.7613	-777.9136	-582.9726	-789.3473	-90.58554	-1289.017
grapevine	NY_germplasm	Vitis_spp	588123	2013	10	2	11	461.8936	413.1775	430.3053	325.7961	491.1725	280.4155	600.1878	265.4039	-846.044	451.2449	-721.4917	397.4316	-740.4862	-840.8381	-514.6761	-775.8615	-12.46026	-1824.435
grapevine	NY_germplasm	Vitis_spp	597293	2016	7	3	9	487.2791	412.7155	449.6518	379.6847	492.4824	343.0259	556.3647	331.4121	-918.6718	506.4266	-962.2251	357.6097	-748.7784	-918.5754	-588.3462	-988.988	178.2472	-1491.319
grapevine	NY_germplasm	Vitis_spp	597294	2016	5	4	8	415.8468	496.5467	398.2944	448.0105	394.5779	391.816	470.3613	433.2834	-820.8516	503.4827	-656.419	334.8869	-933.9285	-907.889	76.58794	-267.927	-10.62926	-1968.261
grapevine	NY_germplasm	Vitis_spp	588123	2017	4	4	7	516.3972	430.9147	480.905	391.5486	503.949	351.0963	548.2867	329.4369	-860.6493	429.687	-810.6476	376.4514	-830.3022	-876.2397	-540.8229	-912.5413	217.2119	-1642.962
grapevine	NY_germplasm	Vitis_spp	588476	2016	13	1	13	468.4511	381.6017	442.838	351.6461	503.8093	357.6782	564.549	351.1851	-767.2345	446.9632	-738.0032	285.3221	-685.7819	-811.1275	-500.5795	-814.552	-112.8426	-2062.196
grapevine	NY_germplasm	Vitis_spp	588476	2013	6	10	15	534.7385	422.2136	522.8456	396.3324	542.1586	387.1531	581.9321	371.2086	-746.5325	405.2092	-699.9507	302.2449	-796.2524	-821.4889	-630.3239	-781.5658	-11.74955	-2020.153
grapevine	NY_germplasm	Vitis_spp	588529	2017	4	6	9	430.9682	383.3025	408.9683	354.5946	427.4035	323.5269	478.7099	309.1904	-874.0756	448.8487	-751.8302	347.0191	-835.5158	-968.1939	-459.7094	-852.1948	-13.30512	-1983.835
grapevine	NY_germplasm	Vitis_spp	588715	2016	2	9	10	409.3367	386.2634	368.9999	352.2062	394.5521	313.9834	449.8223	303.4283	-945.5095	361.1598	-534.2526	352.1195	-1240.332	-939.8985	21.22872	-259.2595	23.71244	-2210.281
grapevine	NY_germplasm	Vitis_spp	588529	2013	7	5	11	422.7356	254.2954	402.9608	233.4278	416.9411	196.1738	457.7123	193.4073	-867.1872	619.812	-841.2413	501.3392	-879.9892	-1018.851	-531.207	-950.5024	404.6158	-1499.502
grapevine	NY_germplasm	Vitis_spp	597294	2013	7	5	11	418.928	372.7624	400.0907	349.9542	429.5238	322.1347	471.0009	324.992	-789.8702	559.9105	-504.0472	334.8817	-1091.23	-695.4858	104.3925	-139.5426	221.6032	-2070.568
grapevine	NY_germplasm	Vitis_spp	588476	2015	11	1	11	448.5776	316.9664	426.3201	278.6092	460.1444	256.847	502.0629	252.9719	-832.4377	545.3078	-704.2538	496.2736	-670.0921	-860.2395	-564.939	-822.4251	205.9668	-1887.644
grapevine	NY_germplasm	Vitis_spp	588501	2016	2	6	7	499.6322	451.0509	450.7876	407.8014	480.5023	364.4017	532.3036	355.3969	-776.5914	267.4778	-691.6139	208.7765	-734.7707	-1016.686	-523.0657	-826.5155	-461.5776	-1925.932
grapevine	NY_germplasm	Vitis_spp	588508	2015	8	2	9	471.5476	419.0521	455.6902	393.1247	475.7819	376.2349	504.273	354.9721	-928.7213	588.4788	-728.7997	293.8359	-804.5062	-860.4003	-114.0207	-426.8476	22.5989	-1685.872
grapevine	NY_germplasm	Vitis_spp	588501	2015	8	2	9	507.4279	459.4383	476.2593	421.0017	534.7553	397.0633	602.7408	397.8115	-897.6619	416.2119	-842.2632	373.4455	-813.3288	-822.5397	-376.904	-757.1246	-137.4643	-1813.277
grapevine	NY_germplasm	Vitis_spp	588501	2015	4	6	9	529.1767	430.2347	505.5804	403.6671	525.4244	375.4249	560.2146	356.1448	-862.8246	229.6827	-791.3886	181.3984	-809.3449	-832.5623	-644.7914	-817.8751	-182.4778	-1846.981
grapevine	NY_germplasm	Vitis_spp	588529	2016	5	6	10	432.8623	362.0835	411.003	333.3242	422.8871	301.7086	456.585	291.6269	-875.7438	476.1995	-772.997	314.2287	-947.5458	-966.3744	-426.3286	-807.1666	89.15354	-1928.397
grapevine	NY_germplasm	Vitis_spp	588628	2015	17	4	20	578.6014	412.789	562.1175	376.5812	596.0621	357.1879	631.5589	331.685	-986.7529	379.5764	-871.14	223.8355	-755.7407	-894.0456	-511.4547	-805.9679	-35.32062	-1532.02
grapevine	NY_germplasm	Vitis_spp	588628	2017	3	6	8	498.5998	421.3327	463.8051	396.2846	501.8358	369.9178	547.9895	364.2022	-705.2915	497.2863	-858.7108	309.1138	-890.5608	-892.5971	-533.0551	-867.1972	106.975	-1800.059
grapevine	NY_germplasm	Vitis_spp	588282	2016	8	5	12	596.96	507.986	546.5578	479.7006	577.7854	458.1058	615.2684	439.0293	-899.8845	313.2364	-679.4343	285.6708	-942.9659	-1053.274	-258.9719	-498.7946	-61.96815	-1710.505
grapevine	NY_germplasm	Vitis_spp	588549	2016	1	8	8	519.1877	412.7093	468.6167	373.2305	510.6718	326.3579	584.3916	287.0909	-852.535	225.6666	-721.3878	230.99	-763.91	-675.4081	-442.2755	-648.9685	-323.5881	-2098.318
grapevine	NY_germplasm	Vitis_spp	588508	2017	4	5	8	486.5509	422.4184	458.6357	411.8957	460.4621	364.7615	500.6393	351.2128	-822.3805	303.0927	-680.8273	288.4372	-517.0518	-1014.366	-457.9865	-979.3484	-485.9967	-1750.818
grapevine	NY_germplasm	Vitis_spp	588123	2015	7	3	9	603.83	381.0623	579.2788	340.5688	624.7355	324.3809	658.6154	301.1451	-1043.487	326.0717	-984.7869	198.0756	-1067.503	-541.589	-73.49682	-309.8141	100.7474	-1369.107
grapevine	NY_germplasm	Vitis_spp	588476	2017	1	10	10	393.9312	498.3606	289.7573	389.2117	412.4495	354.1461	506.6081	310.9565	-544.2295	115.3827	-490.7079	138.5284	-615.5094	-806.5803	-469.3821	-530.859	-499.9028	-2348.815
grapevine	NY_germplasm	Vitis_spp	588501	2013	5	6	10	525.0054	423.43	519.8836	390.831	536.5281	357.673	579.0595	331.4677	-858.7328	319.5493	-752.3092	249.214	-814.9161	-866.382	-609.269	-842.4629	-214.5404	-1835.228
grapevine	NY_germplasm	Vitis_spp	597298	2015	13	1	13	329.3108	289.1217	313.8173	250.2156	387.3011	238.7344	454.7036	226.7801	-835.4294	728.2131	-344.5861	387.1775	-1100.418	-639.7096	153.6695	-175.2967	401.0589	-1822.392
grapevine	NY_germplasm	Vitis_spp	588282	2016	6	7	12	592.6004	415.2525	542.4871	400.3103	567.3726	372.982	605.8258	352.3262	-844.2492	405.8407	-720.3235	316.8856	-867.9065	-1060.17	-482.3517	-722.7522	-112.5523	-1819.919
grapevine	NY_germplasm	Vitis_spp	588123	2015	9	1	9	627.1823	423.3364	579.7258	385.4503	608.236	330.0836	665.5686	239.9649	-977.3479	504.1781	-817.2057	278.8092	-877.1011	-651.0807	-530.2546	-712.3147	225.5119	-1558.964
grapevine	NY_germplasm	Vitis_spp	588549	2015	5	6	10	444.971	394.1185	429.3611	357.7182	446.9837	327.8134	494.7002	323.6331	-759.6136	480.0248	-783.1387	422.811	-741.6796	-782.8139	-634.7286	-834.2695	151.577	-2053.757
grapevine	NY_germplasm	Vitis_spp	588529	2016	2	9	10	460.6501	378.3513	401.9513	326.2159	442.4734	242.2443	514.0143	229.1452	-829.1012	427.3398	-746.5118	339.8576	-931.2802	-789.7288	-616.5772	-740.3583	141.7509	-2060.849
grapevine	NY_germplasm	Vitis_spp	588282	2016	10	3	12	674.9015	477.7057	613.2654	460.7389	654.9109	426.6951	687.7497	398.926	-889.8406	299.1509	-525.3307	223.0589	-859.5194	-1064.12	-335.2293	-456.4366	-98.38954	-1610.302
grapevine	NY_germplasm	Vitis_spp	588282	2015	7	5	11	576.6998	441.1283	564.6116	414.3799	577.1505	388.3958	606.1084	374.6822	-933.6857	240.8542	-706.8845	198.5375	-891.8356	-866.2795	-619.2635	-683.312	57.54526	-1718.474
grapevine	NY_germplasm	Vitis_spp	588715	2017	8	3	10	455.6941	328.0976	413.1668	281.9566	449.9864	221.0552	503.3376	216.296	-1040.143	553.7217	-814.8947	495.217	-927.4708	-939.0038	-215.4394	-449.3989	353.2781	-1652.469
grapevine	NY_germplasm	Vitis_spp	588501	2016	4	4	7	524.3231	483.7598	486.9228	459.6321	512.5379	439.2163	548.9686	431.4107	-872.1495	219.9604	-768.2324	159.3232	-875.0975	-880.901	-337.5754	-566.4466	-272.4621	-1689.422
grapevine	NY_germplasm	Vitis_spp	588282	2016	12	1	12	602.9598	452.4412	554.8996	426.9438	584.7869	387.2552	644.3832	353.3346	-916.8918	352.859	-758.2407	248.3153	-748.0387	-973.834	-380.3003	-761.0754	-201.6433	-1580.573
grapevine	NY_germplasm	Vitis_spp	588123	2013	11	1	11	484.5888	446.9831	460.7618	371.471	543.3831	337.1063	644.5748	292.2578	-821.8622	428.327	-692.5278	316.1963	-794.451	-868.3811	-557.3943	-850.321	43.37274	-1800.489
grapevine	NY_germplasm	Vitis_spp	597295	2017	6	4	9	470.1268	400.4113	456.1482	354.7202	484.9503	321.0015	542.9039	317.6349	-924.665	392.7397	-834.129	209.1793	-692.9043	-752.696	-602.219	-908.797	-103.6738	-1808.541
grapevine	NY_germplasm	Vitis_spp	588715	2015	11	4	14	393.6896	393.1715	381.9679	360.1591	404.7455	346.7103	447.3477	337.4576	-770.6543	246.3625	-254.8786	103.1052	-1209.823	-311.5333	72.81071	-193.9093	334.489	-2013.424
grapevine	NY_germplasm	Vitis_spp	588501	2015	6	4	9	532.0874	488.4319	516.4959	453.7338	538.7427	434.3494	573.058	426.4616	-829.8947	210.8635	-741.6353	172.9187	-937.7586	-919.5345	-158.5509	-455.8195	-370.9961	-1798.845
grapevine	NY_germplasm	Vitis_spp	588715	2017	10	1	10	489.9979	306.0338	379.2294	243.4153	437.7514	114.18	582.3975	111.1567	-839.7136	862.5727	-579.0314	552.8633	-933.508	-695.7302	-588.8152	-714.0664	420.9457	-1577.455
grapevine	NY_germplasm	Vitis_spp	588628	2015	13	8	20	459.289	447.8432	452.523	412.7845	517.2896	407.5853	577.98	348.3872	-879.5273	313.7859	-682.4432	265.2436	-635.1517	-921.4671	-502.5818	-723.8158	-286.479	-2021.429
grapevine	NY_germplasm	Vitis_spp	588282	2016	11	2	12	564.9765	556.1919	509.5474	518.5856	548.4936	484.7962	617.632	470.8661	-803.5986	127.8843	-522.2563	110.4865	-964.5554	-894.0749	-362.162	-638.0457	-369.6193	-1636.91
grapevine	NY_germplasm	Vitis_spp	588549	2013	5	7	11	459.4482	288.9412	447.591	264.0715	468.7086	240.3711	508.0257	235.6512	-862.5933	545.0901	-795.3547	481.58	-816.2831	-699.6267	-596.2998	-796.4422	323.4614	-1917.343
grapevine	NY_germplasm	Vitis_spp	588501	2016	7	1	7	625.1849	475.4163	556.7481	436.5634	596.0905	398.6082	651.3427	369.3342	-877.5556	257.7319	-775.1935	150.4262	-707.928	-964.0484	-539.9688	-914.7028	-369.707	-1409.475
grapevine	NY_germplasm	Vitis_spp	588628	2013	3	6	8	516.9294	418.4607	503.4029	369.636	518.996	316.5951	595.5009	284.4985	-884.9983	268.1151	-719.3707	258.078	-857.2281	-806.9266	-493.5045	-699.3706	23.56216	-2150.965
grapevine	NY_germplasm	Vitis_spp	588715	2017	5	6	10	419.9476	401.5104	399.0417	362.5634	416.3156	327.7334	476.2897	317.785	-753.4878	263.3951	-461.1508	179.0453	-926.2221	-606.2431	17.35198	-210.9588	-93.27662	-2393.871
grapevine	NY_germplasm	Vitis_spp	588715	2013	9	5	13	395.906	275.1719	369.6984	247.0766	389.1686	207.8048	446.1163	204.2835	-952.4864	558.4633	-532.8795	348.3653	-1190.842	-1042.479	53.936	-261.4589	92.42002	-1795.133
grapevine	NY_germplasm	Vitis_spp	588628	2016	8	5	12	558.3457	521.1808	518.8201	477.3257	567.9246	461.544	613.9432	462.1451	-785.213	188.6567	-644.9044	140.6135	-824.2156	-745.8799	-557.4847	-768.2471	-301.471	-1746.819
grapevine	NY_germplasm	Vitis_spp	597293	2015	7	3	9	471.2479	377.7835	461.0631	349.1481	481.2038	320.4913	518.9444	316.2642	-906.3575	385.6013	-893.7212	320.5121	-701.2439	-944.0173	-601.4357	-991.7064	-2.533159	-1564.509
grapevine	NY_germplasm	Vitis_spp	597298	2015	9	5	13	305.6664	369.1185	297.9114	340.4068	328.4505	321.0522	367.8327	321.232	-931.7086	421.7816	-69.36982	295.3521	-966.4066	-895.6058	186.0259	-146.6598	7.494476	-2167.563
grapevine	NY_germplasm	Vitis_spp	597295	2016	8	2	9	518.8175	321.4622	452.3776	304.1638	469.5872	255.7125	543.8087	209.2393	-889.419	598.2682	-985.0337	440.3085	-719.3811	-845.4398	-626.5271	-953.5945	174.6542	-1537.509
grapevine	NY_germplasm	Vitis_spp	597298	2015	10	4	13	371.9663	300.9035	363.4362	275.7581	395.4142	265.0107	437.3347	258.6631	-980.9381	515.2935	-104.6857	290.0259	-1203.776	-923.4225	193.1223	-37.72195	393.1438	-1894.473
grapevine	NY_germplasm	Vitis_spp	588529	2013	9	3	11	500.1005	363.6567	480.7924	340.6268	501.6754	316.4029	535.351	304.2087	-917.0981	451.2233	-865.2186	355.8469	-930.2856	-1000.485	-294.3632	-473.4156	151.8114	-1720.945
grapevine	NY_germplasm	Vitis_spp	597295	2013	7	5	11	564.6561	330.4912	520.0109	313.2341	523.4862	259.7201	582.86	243.7981	-905.2565	447.1481	-922.1958	389.5807	-752.8763	-953.4451	-614.029	-948.2864	64.92164	-1571.063
grapevine	NY_germplasm	Vitis_spp	588282	2017	6	5	10	444.5406	546.1226	419.5242	524.1612	427.0057	485.8385	481.3442	466.9487	-581.7329	332.7045	-488.0075	287.3486	-732.6006	-805.7625	-436.5353	-758.3142	-68.19122	-2100.36
grapevine	NY_germplasm	Vitis_spp	588123	2013	6	6	11	538.4212	405.7435	535.0925	375.6002	635.9541	367.0255	667.8707	337.0807	-963.6949	255.9394	-888.3262	209.567	-833.0528	-840.6358	-485.3647	-781.2329	-161.1554	-1570.488
grapevine	NY_germplasm	Vitis_spp	588282	2013	2	8	9	429.9249	539.0212	405.7535	478.5468	466.232	450.3452	548.8617	484.631	-610.0246	151.7535	-454.8238	161.8741	-767.9713	-907.4858	-453.6196	-592.9696	-383.6615	-2198.379
grapevine	NY_germplasm	Vitis_spp	597295	2016	9	1	9	569.1456	405.0777	401.8634	347.3199	540.4447	318.888	649.829	267.9869	-790.0961	511.1985	-771.2099	364.911	-680.2288	-811.9298	-552.733	-892.9947	-67.1558	-1783.613
grapevine	NY_germplasm	Vitis_spp	588529	2017	2	8	9	389.7837	402.9557	347.6608	336.3206	417.6103	293.9279	512.6487	272.8478	-778.4238	437.9762	-658.9506	348.1805	-1002.942	-844.9265	-435.4887	-677.5826	52.1664	-2228.635
grapevine	NY_germplasm	Vitis_spp	588282	2017	4	7	10	523.3612	517.0384	480.1294	474.5434	535.0785	456.8693	588.1	439.6717	-778.9274	259.0737	-672.7115	159.1813	-664.1396	-898.3904	-485.3213	-770.7757	-433.4752	-1984.272
grapevine	NY_germplasm	Vitis_spp	597295	2015	5	6	10	449.7741	381.3392	442.6525	352.1581	452.0232	321.6721	488.7782	308.052	-762.3147	456.6952	-747.8096	404.9693	-763.3544	-861.5145	-677.6999	-886.7351	183.7217	-1968.417
grapevine	NY_germplasm	Vitis_spp	597293	2013	10	2	11	499.6288	264.2066	438.3445	234.8523	473.4642	172.1122	539.0371	142.2696	-1029.677	579.0139	-1014.582	518.7256	-771.3529	-842.4428	-623.2918	-865.1001	311.7959	-1399.194
grapevine	NY_germplasm	Vitis_spp	588282	2017	8	3	10	634.2259	331.2105	608.6285	308.7069	614.2573	272.9434	638.5443	250.3303	-892.0024	492.6388	-701.006	378.5055	-993.2582	-896.7474	-578.7265	-650.3605	377.6381	-1327.153
grapevine	NY_germplasm	Vitis_spp	597295	2016	3	7	9	479.4503	484.8332	422.3951	406.7293	454.6009	341.7338	552.5032	305.2545	-788.8838	343.2871	-764.9855	168.9105	-684.2784	-691.9789	-497.3039	-734.5025	-220.3034	-2122.414
grapevine	NY_germplasm	Vitis_spp	588529	2017	5	5	9	419.8806	376.8202	398.9803	349.7589	422.0766	325.6104	453.3418	310.3628	-844.0459	559.4736	-807.8879	410.1903	-828.6132	-1044.655	-488.9627	-925.4296	126.8213	-1766.062
grapevine	NY_germplasm	Vitis_spp	588282	2013	1	9	9	481.8823	485.9539	450.6312	436.0606	507.4305	419.0379	582.3773	363.322	-724.2414	92.33409	-612.7371	161.7454	-823.8807	-909.1084	-589.1853	-561.4235	-199.8789	-2152.317
grapevine	NY_germplasm	Vitis_spp	597294	2015	11	1	11	349.5144	356.6062	334.8736	302.0218	358.5421	255.3403	437.2887	259.3024	-864.9142	598.3339	-503.12	373.5226	-1028.67	-531.2853	37.11404	-339.7797	250.8222	-1988.345
grapevine	NY_germplasm	Vitis_spp	588282	2016	9	4	12	520.1829	599.706	457.3901	559.4113	533.6	572.1673	577.7877	558.8178	-652.4856	147.478	-532.9457	110.4657	-777.2014	-976.9455	-33.55276	-417.8726	-542.6049	-1580.895
grapevine	NY_germplasm	Vitis_spp	588476	2016	9	5	13	511.7661	389.0022	450.3555	351.2875	507.2611	353.4538	546.9235	346.373	-849.7752	369.3183	-799.5297	279.4456	-708.6785	-749.8367	-569.8057	-802.4282	-3.740326	-2060.534
grapevine	NY_germplasm	Vitis_spp	588508	2015	3	7	9	466.3517	420.4644	412.9398	388.8823	547.5505	387.0401	616.5318	393.273	-755.385	349.1128	-584.4759	372.7586	-894.7879	-1005.51	-437.7438	-718.4696	-104.1216	-1939.999
grapevine	NY_germplasm	Vitis_spp	588628	2017	1	8	8	488.0194	487.457	430.9851	407.7587	514.3518	376.2407	612.7492	336.051	-807.8025	214.7268	-678.4671	118.0017	-657.3474	-731.458	-487.8223	-729.7857	-374.1314	-2022.276
grapevine	NY_germplasm	Vitis_spp	588476	2015	4	8	11	418.8345	380.2435	397.4397	337.7539	419.134	313.7162	479.7468	302.1595	-756.954	336.0099	-557.2686	333.8747	-692.4853	-723.2019	-473.4251	-648.1298	-80.99835	-2377.753
grapevine	NY_germplasm	Vitis_spp	588628	2015	19	2	20	574.8766	410.6928	550.9095	364.253	593.1692	330.6668	644.5559	315.9051	-971.9522	444.5903	-832.9456	322.4339	-912.2957	-862.8372	-421.7047	-755.7293	-33.69005	-1352.787
grapevine	NY_germplasm	Vitis_spp	588628	2013	6	3	8	529.1578	416.2667	517.758	385.5846	534.1627	359.8723	584.6027	346.4153	-846.3878	486.3933	-740.1071	396.7196	-818.8198	-859.9263	-470.8543	-865.6924	-76.37774	-1748.612
grapevine	NY_germplasm	Vitis_spp	588508	2016	9	4	12	547.8058	429.4143	495.5368	410.424	534.6718	378.2676	577.5666	359.6039	-890.2874	415.4576	-620.0007	229.4094	-894.0676	-1043.139	-258.8844	-606.0749	-262.832	-1631.763
grapevine	NY_germplasm	Vitis_spp	588123	2013	5	7	11	566.132	369.9871	554.0744	340.2876	592.1699	321.4761	631.415	289.2101	-943.8377	407.9446	-865.7289	328.8994	-858.5234	-905.0566	-487.4075	-921.0716	-79.23175	-1598.582
grapevine	NY_germplasm	Vitis_spp	597294	2017	4	3	6	458.9729	504.6477	443.216	463.8138	467.8903	420.9375	529.6518	407.41	-960.0747	215.9066	-289.4002	198.4589	-989.0295	-942.7902	-95.34273	-470.8495	-358.8734	-1798.458
grapevine	NY_germplasm	Vitis_spp	588501	2015	5	5	9	540.6906	399.3577	523.6433	379.8499	531.3216	349.7841	569.7596	340.8442	-924.808	270.7706	-811.2548	186.3043	-872.2434	-809.6923	-378.1944	-594.4968	-167.52	-1925.48
grapevine	NY_germplasm	Vitis_spp	588501	2016	5	3	7	575.5576	430.5196	519.3055	394.9232	549.6121	365.3415	600.0589	361.5695	-881.3712	375.8257	-834.0226	229.7242	-1081.618	-701.8223	-364.4096	-573.3467	69.92955	-1889.914
grapevine	NY_germplasm	Vitis_spp	588476	2017	9	2	10	569.778	380.7201	469.9519	317.6355	546.8808	282.4835	620.7183	262.5672	-891.4262	342.802	-836.0185	299.0532	-731.6025	-773.2381	-566.0275	-817.8991	-74.64208	-1879.355
grapevine	NY_germplasm	Vitis_spp	588282	2013	3	7	9	528.3329	472.6572	487.6614	440.0595	534.5966	412.4359	598.572	397.4626	-731.3526	248.6688	-553.5659	271.3356	-734.3684	-1077.426	-531.4119	-642.0411	-305.6923	-2060.216
grapevine	NY_germplasm	Vitis_spp	588549	2013	4	8	11	431.3198	259.6099	415.9439	225.9174	430.0774	188.959	498.213	171.6615	-791.5501	625.2909	-714.0713	543.2301	-821.6716	-662.9062	-608.1637	-706.4897	412.0768	-2030.255
grapevine	NY_germplasm	Vitis_spp	588715	2016	9	2	10	445.914	338.8393	418.6335	298.4133	465.2557	267.8076	518.906	251.7857	-1001.143	518.4399	-728.2071	426.2399	-897.2289	-1024.898	-85.33816	-451.8484	95.65966	-1809.905
grapevine	NY_germplasm	Vitis_spp	588476	2015	9	3	11	419.5154	352.2131	404.2155	331.4318	417.1484	309.1446	455.1492	299.7273	-840.2453	540.3873	-797.2281	295.22	-606.8751	-840.2696	-555.295	-815.271	64.26548	-2063.205
grapevine	NY_germplasm	Vitis_spp	588549	2015	6	5	10	460.9093	376.4625	441.1279	351.847	466.293	326.218	510.5244	319.1846	-822.4117	366.3577	-796.1145	313.8471	-702.7269	-824.599	-593.2623	-804.225	-70.04923	-2024.674
grapevine	NY_germplasm	Vitis_spp	597298	2016	11	3	13	421.2565	290.905	376.6541	265.6477	399.8868	230.5425	457.3654	224.3072	-1009.546	546.3629	-95.48395	286.5434	-929.4027	-1326.46	148.0008	-84.72705	30.04539	-1747.792
grapevine	NY_germplasm	Vitis_spp	588549	2016	6	3	8	544.0364	369.4938	487.5522	340.1949	558.9939	322.4306	602.3469	303.7209	-881.7032	435.1837	-876.6891	247.5438	-755.1558	-889.0971	-578.4534	-868.4028	-21.95932	-1706.306
grapevine	NY_germplasm	Vitis_spp	588628	2017	5	4	8	492.8658	437.1567	450.4767	406.5637	499.9015	354.3227	543.0273	347.3523	-866.0408	446.8815	-788.4816	252.7972	-811.371	-787.4066	-441.7902	-747.2903	48.67405	-1924.932
grapevine	NY_germplasm	Vitis_spp	597295	2015	6	5	10	471.0888	374.3735	455.2628	350.6967	474.9172	322.6111	523.552	306.0688	-843.4068	305.4156	-821.4436	237.0798	-754.6106	-703.3536	-661.7424	-749.5788	46.5614	-2043.296
grapevine	NY_germplasm	Vitis_spp	588715	2017	3	8	10	448.1564	499.1285	386.2941	434.8844	420.3724	368.9961	479.2864	360.6043	-697.2906	163.8442	-412.8424	177.425	-820.3613	-937.1206	-6.794936	-185.5838	-347.3083	-2316.428
grapevine	NY_germplasm	Vitis_spp	588529	2016	9	2	10	493.8873	375.4947	459.9917	327.2582	499.8403	301.1601	540.717	291.3064	-919.4705	511.9368	-876.1384	390.345	-913.7765	-888.1325	-641.5286	-709.6493	280.758	-1823.454
